kbo_player_id,player_name,birth_date,professional_entry_year,official_join,official_draft,source_url,level,role,verified_through
54214,전다민,2001-08-21,2024,24두산,24 두산 6라운드 52순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=54214,futures,hitting,2025
54219,류현준,2005-03-25,2024,24두산,24 두산 10라운드 92순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=54219,first_team,hitting,2025
54219,류현준,2005-03-25,2024,24두산,24 두산 10라운드 92순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=54219,futures,hitting,2025
54236,임종성,2005-03-03,2024,24두산,24 두산 3라운드 22순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=54236,first_team,hitting,2025
54236,임종성,2005-03-03,2024,24두산,24 두산 3라운드 22순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=54236,futures,hitting,2025
54263,김택연,2005-06-03,2024,24두산,24 두산 1라운드 2순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54263,first_team,pitching,2025
54263,김택연,2005-06-03,2024,24두산,24 두산 1라운드 2순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=54263,futures,pitching,2025
54305,이재상,2005-04-17,2024,24키움,24 키움 2라운드 16순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=54305,first_team,hitting,2025
54305,이재상,2005-04-17,2024,24키움,24 키움 2라운드 16순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=54305,futures,hitting,2025
54307,원성준,2000-03-31,2024,24키움,24 키움 육성선수,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=54307,first_team,hitting,2025
54307,원성준,2000-03-31,2024,24키움,24 키움 육성선수,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=54307,futures,hitting,2025
54319,김윤하,2005-03-07,2024,24키움,24 키움 1라운드 9순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54319,first_team,pitching,2025
54319,김윤하,2005-03-07,2024,24키움,24 키움 1라운드 9순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=54319,futures,pitching,2025
54344,고영우,2001-06-21,2024,24키움,24 키움 4라운드 39순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=54344,first_team,hitting,2025
54344,고영우,2001-06-21,2024,24키움,24 키움 4라운드 39순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=54344,futures,hitting,2025
54354,헤이수스,1996-12-10,,24키움,24 키움 자유선발,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54354,first_team,pitching,2025
54354,헤이수스,1996-12-10,,24키움,24 키움 자유선발,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=54354,futures,pitching,2025
54362,전준표,2005-05-07,2024,24키움,24 키움 1라운드 8순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54362,first_team,pitching,2025
54362,전준표,2005-05-07,2024,24키움,24 키움 1라운드 8순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=54362,futures,pitching,2025
54363,손현기,2005-10-22,2024,24키움,24 키움 2라운드 19순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54363,first_team,pitching,2025
54363,손현기,2005-10-22,2024,24키움,24 키움 2라운드 19순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=54363,futures,pitching,2025
54368,김연주,2004-02-27,2024,24키움,24 키움 3라운드 29순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54368,first_team,pitching,2025
54368,김연주,2004-02-27,2024,24키움,24 키움 3라운드 29순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=54368,futures,pitching,2025
54394,송지후,2005-01-08,2024,24키움,24 키움 6라운드 59순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=54394,first_team,hitting,2025
54394,송지후,2005-01-08,2024,24키움,24 키움 6라운드 59순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=54394,futures,hitting,2025
54400,디아즈,1996-11-19,,24삼성,24 삼성 자유선발,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=54400,first_team,hitting,2025
54400,디아즈,1996-11-19,,24삼성,24 삼성 자유선발,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=54400,futures,hitting,2025
54401,김대호,2001-10-15,2024,24삼성,24 삼성 육성선수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54401,first_team,pitching,2025
54401,김대호,2001-10-15,2024,24삼성,24 삼성 육성선수,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=54401,futures,pitching,2025
54404,육선엽,2005-07-13,2024,24삼성,24 삼성 1라운드 4순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54404,first_team,pitching,2025
54404,육선엽,2005-07-13,2024,24삼성,24 삼성 1라운드 4순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=54404,futures,pitching,2025
54408,양도근,2003-02-06,2024,24삼성,24 삼성 육성선수,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=54408,first_team,hitting,2025
54408,양도근,2003-02-06,2024,24삼성,24 삼성 육성선수,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=54408,futures,hitting,2025
54444,카디네스,1997-10-10,,24삼성,24 삼성 자유선발,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=54444,first_team,hitting,2025
54444,카디네스,1997-10-10,,24삼성,24 삼성 자유선발,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=54444,futures,hitting,2025
54467,정민성,2005-05-09,2024,24삼성,24 삼성 4라운드 34순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54467,first_team,pitching,2025
54467,정민성,2005-05-09,2024,24삼성,24 삼성 4라운드 34순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=54467,futures,pitching,2025
54503,박준우,2005-05-27,2024,24롯데,24 롯데 4라운드 33순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54503,first_team,pitching,2025
54503,박준우,2005-05-27,2024,24롯데,24 롯데 4라운드 33순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=54503,futures,pitching,2025
54506,강승구,2003-10-19,2024,24롯데,24 롯데 육성선수,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=54506,first_team,hitting,2025
54506,강승구,2003-10-19,2024,24롯데,24 롯데 육성선수,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=54506,futures,hitting,2025
54507,백두산,2001-05-20,2024,24롯데,24 롯데 육성선수,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=54507,first_team,hitting,2025
54507,백두산,2001-05-20,2024,24롯데,24 롯데 육성선수,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=54507,futures,hitting,2025
54529,레이예스,1994-10-05,,24롯데,24 롯데 자유선발,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=54529,first_team,hitting,2025
54529,레이예스,1994-10-05,,24롯데,24 롯데 자유선발,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=54529,futures,hitting,2025
54537,정현수,2001-05-10,2024,24롯데,24 롯데 2라운드 13순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54537,first_team,pitching,2025
54537,정현수,2001-05-10,2024,24롯데,24 롯데 2라운드 13순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=54537,futures,pitching,2025
54598,이호준,2004-03-20,2024,24롯데,24 롯데 3라운드 23순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=54598,first_team,hitting,2025
54598,이호준,2004-03-20,2024,24롯데,24 롯데 3라운드 23순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=54598,futures,hitting,2025
54610,성영탁,2004-07-28,2024,25KIA,24 KIA 10라운드 96순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54610,first_team,pitching,2025
54610,성영탁,2004-07-28,2024,25KIA,24 KIA 10라운드 96순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=54610,futures,pitching,2025
54640,네일,1993-02-08,,24KIA,24 KIA 자유선발,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54640,first_team,pitching,2025
54640,네일,1993-02-08,,24KIA,24 KIA 자유선발,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=54640,futures,pitching,2025
54645,김민주,2002-09-08,2024,24KIA,24 KIA 7라운드 66순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54645,first_team,pitching,2025
54645,김민주,2002-09-08,2024,24KIA,24 KIA 7라운드 66순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=54645,futures,pitching,2025
54702,원종혁,2005-08-27,2024,25한화,24 한화 9라운드 81순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54702,first_team,pitching,2025
54702,원종혁,2005-08-27,2024,25한화,24 한화 9라운드 81순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=54702,futures,pitching,2025
54705,김도빈,2001-01-05,2024,24한화,24 한화 육성선수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54705,first_team,pitching,2025
54705,김도빈,2001-01-05,2024,24한화,24 한화 육성선수,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=54705,futures,pitching,2025
54706,이승현,2005-06-08,2024,,24 한화 8라운드 71순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=54706,first_team,hitting,2025
54706,이승현,2005-06-08,2024,,24 한화 8라운드 71순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=54706,futures,hitting,2025
54729,황준서,2005-08-22,2024,24한화,24 한화 1라운드 1순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54729,first_team,pitching,2025
54729,황준서,2005-08-22,2024,24한화,24 한화 1라운드 1순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=54729,futures,pitching,2025
54755,와이스,1996-12-10,,24한화,24 한화 부상 대체 외국인선수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54755,first_team,pitching,2025
54755,와이스,1996-12-10,,24한화,24 한화 부상 대체 외국인선수,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=54755,futures,pitching,2025
54768,조동욱,2004-11-02,2024,24한화,24 한화 2라운드 11순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54768,first_team,pitching,2025
54768,조동욱,2004-11-02,2024,24한화,24 한화 2라운드 11순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=54768,futures,pitching,2025
54795,황영묵,1999-10-16,2024,24한화,24 한화 4라운드 31순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=54795,first_team,hitting,2025
54795,황영묵,1999-10-16,2024,24한화,24 한화 4라운드 31순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=54795,futures,hitting,2025
54802,박기호,2005-07-26,2024,24SSG,24 SSG 3라운드 30순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54802,first_team,pitching,2025
54802,박기호,2005-07-26,2024,24SSG,24 SSG 3라운드 30순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=54802,futures,pitching,2025
54803,최현석,2003-10-16,2024,24SSG,24 SSG 4라운드 40순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54803,first_team,pitching,2025
54803,최현석,2003-10-16,2024,24SSG,24 SSG 4라운드 40순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=54803,futures,pitching,2025
54805,박지환,2005-07-12,2024,24SSG,24 SSG 1라운드 10순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=54805,first_team,hitting,2025
54805,박지환,2005-07-12,2024,24SSG,24 SSG 1라운드 10순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=54805,futures,hitting,2025
54806,이승민,2005-01-06,2024,24SSG,24 SSG 2라운드 20순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=54806,first_team,hitting,2025
54806,이승민,2005-01-06,2024,24SSG,24 SSG 2라운드 20순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=54806,futures,hitting,2025
54807,박성빈,2003-12-29,2024,24SSG,24 SSG 7라운드 70순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54807,first_team,pitching,2025
54807,박성빈,2003-12-29,2024,24SSG,24 SSG 7라운드 70순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=54807,futures,pitching,2025
54810,김규민,2002-08-23,2024,25SSG,24 SSG 10라운드 100순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=54810,first_team,hitting,2025
54810,김규민,2002-08-23,2024,25SSG,24 SSG 10라운드 100순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=54810,futures,hitting,2025
54812,정준재,2003-01-03,2024,24SSG,24 SSG 5라운드 50순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=54812,first_team,hitting,2025
54812,정준재,2003-01-03,2024,24SSG,24 SSG 5라운드 50순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=54812,futures,hitting,2025
54833,앤더슨,1994-03-22,,24SSG,24 SSG 자유선발,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54833,first_team,pitching,2025
54833,앤더슨,1994-03-22,,24SSG,24 SSG 자유선발,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=54833,futures,pitching,2025
54900,임상현,2005-07-16,2024,24NC,24 NC 2라운드 15순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54900,first_team,pitching,2025
54900,임상현,2005-07-16,2024,24NC,24 NC 2라운드 15순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=54900,futures,pitching,2025
54903,최우석,2005-03-31,2024,24NC,24 NC 5라운드 45순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54903,first_team,pitching,2025
54903,최우석,2005-03-31,2024,24NC,24 NC 5라운드 45순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=54903,futures,pitching,2025
54904,손주환,2002-01-05,2024,24NC,24 NC 6라운드 55순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54904,first_team,pitching,2025
54904,손주환,2002-01-05,2024,24NC,24 NC 6라운드 55순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=54904,futures,pitching,2025
54905,김세훈,2005-04-04,2024,24NC,24 NC 7라운드 61순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=54905,first_team,hitting,2025
54905,김세훈,2005-04-04,2024,24NC,24 NC 7라운드 61순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=54905,futures,hitting,2025
54906,원종해,2005-04-09,2024,25NC,24 NC 7라운드 65순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54906,first_team,pitching,2025
54906,원종해,2005-04-09,2024,25NC,24 NC 7라운드 65순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=54906,futures,pitching,2025
54908,고승완,2001-03-15,2024,25NC,24 NC 9라운드 85순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=54908,first_team,hitting,2025
54908,고승완,2001-03-15,2024,25NC,24 NC 9라운드 85순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=54908,futures,hitting,2025
54913,김민규,2001-09-07,2024,24NC,24 NC 육성선수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=54913,first_team,pitching,2025
54913,김민규,2001-09-07,2024,24NC,24 NC 육성선수,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=54913,futures,pitching,2025
54944,데이비슨,1991-03-26,,24NC,24 NC 자유선발,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=54944,first_team,hitting,2025
54944,데이비슨,1991-03-26,,24NC,24 NC 자유선발,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=54944,futures,hitting,2025
55004,박민석,2006-07-27,2025,25KT,25 KT 5라운드 49순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55004,first_team,hitting,2025
55004,박민석,2006-07-27,2025,25KT,25 KT 5라운드 49순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55004,futures,hitting,2025
55005,오서진,2006-02-22,2025,25KT,25 KT 6라운드 59순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55005,first_team,hitting,2025
55005,오서진,2006-02-22,2025,25KT,25 KT 6라운드 59순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55005,futures,hitting,2025
55013,스티븐슨,1994-06-01,,25KT,25 KT 자유선발,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55013,first_team,hitting,2025
55013,스티븐슨,1994-06-01,,25KT,25 KT 자유선발,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55013,futures,hitting,2025
55032,패트릭,1995-06-10,,25KT,25 KT 자유선발,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55032,first_team,pitching,2025
55032,패트릭,1995-06-10,,25KT,25 KT 자유선발,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=55032,futures,pitching,2025
55040,김동현,2006-01-21,2025,25KT,25 KT 1라운드 9순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55040,first_team,pitching,2025
55040,김동현,2006-01-21,2025,25KT,25 KT 1라운드 9순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=55040,futures,pitching,2025
55043,김재원,2006-08-21,2025,25KT,25 KT 3라운드 29순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55043,first_team,pitching,2025
55043,김재원,2006-08-21,2025,25KT,25 KT 3라운드 29순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=55043,futures,pitching,2025
55046,박건우,2006-11-28,2025,25KT,25 KT 2라운드 19순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55046,first_team,pitching,2025
55046,박건우,2006-11-28,2025,25KT,25 KT 2라운드 19순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=55046,futures,pitching,2025
55100,이한림,2006-11-18,2025,25LG,25 LG 3라운드 30순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55100,first_team,hitting,2025
55100,이한림,2006-11-18,2025,25LG,25 LG 3라운드 30순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55100,futures,hitting,2025
55121,박시원,2006-04-12,2025,25LG,25 LG 6라운드 60순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55121,first_team,pitching,2025
55121,박시원,2006-04-12,2025,25LG,25 LG 6라운드 60순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=55121,futures,pitching,2025
55122,김종운,2006-09-11,2025,25LG,25 LG 7라운드 70순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55122,first_team,pitching,2025
55122,김종운,2006-09-11,2025,25LG,25 LG 7라운드 70순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=55122,futures,pitching,2025
55130,톨허스트,1999-09-13,,25LG,25 LG 자유선발,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55130,first_team,pitching,2025
55130,톨허스트,1999-09-13,,25LG,25 LG 자유선발,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=55130,futures,pitching,2025
55146,치리노스,1993-12-26,,25LG,25 LG 자유선발,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55146,first_team,pitching,2025
55146,치리노스,1993-12-26,,25LG,25 LG 자유선발,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=55146,futures,pitching,2025
55160,서영준,2006-03-18,2025,25LG,25 LG 5라운드 44순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55160,first_team,hitting,2025
55160,서영준,2006-03-18,2025,25LG,25 LG 5라운드 44순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55160,futures,hitting,2025
55163,추세현,2006-04-19,2025,25LG,25 LG 2라운드 20순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55163,first_team,pitching,2025
55163,추세현,2006-04-19,2025,25LG,25 LG 2라운드 20순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=55163,futures,pitching,2025
55164,박관우,2006-03-22,2025,25LG,25 LG 5라운드 50순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55164,first_team,hitting,2025
55164,박관우,2006-03-22,2025,25LG,25 LG 5라운드 50순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55164,futures,hitting,2025
55165,이태훈,2006-08-21,2025,25LG,25 LG 4라운드 40순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55165,first_team,hitting,2025
55165,이태훈,2006-08-21,2025,25LG,25 LG 4라운드 40순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55165,futures,hitting,2025
55167,김영우,2005-01-14,2025,25LG,25 LG 1라운드 10순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55167,first_team,pitching,2025
55167,김영우,2005-01-14,2025,25LG,25 LG 1라운드 10순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=55167,futures,pitching,2025
55208,케이브,1992-12-04,,25두산,25 두산 자유선발,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55208,first_team,hitting,2025
55208,케이브,1992-12-04,,25두산,25 두산 자유선발,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55208,futures,hitting,2025
55215,양재훈,2003-05-01,2025,25두산,25 두산 7라운드 66순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55215,first_team,pitching,2025
55215,양재훈,2003-05-01,2025,25두산,25 두산 7라운드 66순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=55215,futures,pitching,2025
55216,김성재,2006-05-16,2025,25두산,25 두산 8라운드 76순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55216,first_team,hitting,2025
55216,김성재,2006-05-16,2025,25두산,25 두산 8라운드 76순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55216,futures,hitting,2025
55221,김한중,2004-11-03,2025,25두산,25 두산 육성선수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55221,first_team,pitching,2025
55221,김한중,2004-11-03,2025,25두산,25 두산 육성선수,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=55221,futures,pitching,2025
55224,이선우,2006-04-04,2025,25두산,25 두산 5라운드 46순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55224,first_team,hitting,2025
55224,이선우,2006-04-04,2025,25두산,25 두산 5라운드 46순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55224,futures,hitting,2025
55226,김준상,2004-08-02,2025,25두산,25 두산 육성선수,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55226,first_team,hitting,2025
55226,김준상,2004-08-02,2025,25두산,25 두산 육성선수,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55226,futures,hitting,2025
55239,잭로그,1996-04-23,,25두산,25 두산 자유선발,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55239,first_team,pitching,2025
55239,잭로그,1996-04-23,,25두산,25 두산 자유선발,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=55239,futures,pitching,2025
55252,박준순,2006-07-13,2025,25두산,25 두산 1라운드 6순위,https://www.koreabaseball.com/Record/Player/HitterDetail/Total.aspx?playerId=55252,first_team,hitting,2025
55252,박준순,2006-07-13,2025,25두산,25 두산 1라운드 6순위,https://www.koreabaseball.com/Futures/Player/HitterTotal.aspx?playerId=55252,futures,hitting,2025
55257,콜어빈,1994-01-31,,25두산,25 두산 자유선발,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55257,first_team,pitching,2025
55257,콜어빈,1994-01-31,,25두산,25 두산 자유선발,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=55257,futures,pitching,2025
55258,황희천,2006-11-06,2025,25두산,25 두산 4라운드 36순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55258,first_team,pitching,2025
55258,황희천,2006-11-06,2025,25두산,25 두산 4라운드 36순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=55258,futures,pitching,2025
55267,홍민규,2006-09-11,2025,25두산,25 두산 3라운드 26순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55267,first_team,pitching,2025
55267,홍민규,2006-09-11,2025,25두산,25 두산 3라운드 26순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=55267,futures,pitching,2025
55268,최민석,2006-07-02,2025,25두산,25 두산 2라운드 16순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55268,first_team,pitching,2025
55268,최민석,2006-07-02,2025,25두산,25 두산 2라운드 16순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=55268,futures,pitching,2025
55300,손힘찬,2002-07-17,2025,25키움,25 키움 육성선수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55300,first_team,pitching,2025
55300,손힘찬,2002-07-17,2025,25키움,25 키움 육성선수,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=55300,futures,pitching,2025
55301,이준우,2001-03-02,2025,25키움,25 키움 육성선수,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55301,first_team,pitching,2025
55301,이준우,2001-03-02,2025,25키움,25 키움 육성선수,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=55301,futures,pitching,2025
55313,정현우,2006-04-13,2025,25키움,25 키움 1라운드 1순위,https://www.koreabaseball.com/Record/Player/PitcherDetail/Total.aspx?playerId=55313,first_team,pitching,2025
55313,정현우,2006-04-13,2025,25키움,25 키움 1라운드 1순위,https://www.koreabaseball.com/Futures/Player/PitcherTotal.aspx?playerId=55313,futures,pitching,2025
